"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @GerberKawasaki: Oh my god smart summon is unbelievable. Testing it now. So cool. All the people in the lot stopped to watch. The future…",FALSE,0,NA,2019-10-02 05:48:17,FALSE,NA,"1179271868785840129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VirtusT",27,TRUE,FALSE,NA,NA
"RT @GerberKawasaki: Oh my god smart summon is unbelievable. Testing it now. So cool. All the people in the lot stopped to watch. The future…",FALSE,0,NA,2019-10-02 05:46:44,FALSE,NA,"1179271478128328704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whe3998",27,TRUE,FALSE,NA,NA
"RT @Sofiaan: Sitting in my #Tesla while it’s doing a software update feels like I’m inside a super advanced futuristic machine! It’s quiet,…",FALSE,0,NA,2019-10-02 05:46:14,FALSE,NA,"1179271349581336576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whe3998",5,TRUE,FALSE,NA,NA
"Tesla is buying computer vision start-up DeepScale in a quest to create truly driverless cars… https://t.co/1ktujoan6f",FALSE,0,NA,2019-10-02 05:44:04,TRUE,NA,"1179270806720991232",NA,"<a href=""https://rius.ca"" rel=""nofollow"">NUS Trivia</a>","NusTrivia",0,FALSE,FALSE,NA,NA
"RT @facts_tesla: Welcome aboard Forrest!

Great to have a long-time #Tesla fan on the #Autopilot team. https://t.co/bhby7JZdVT https://t.co…",FALSE,0,NA,2019-10-02 05:42:52,FALSE,NA,"1179270502034092032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SolarCoinNews",5,TRUE,FALSE,NA,NA
"RT @GerberKawasaki: Oh my god smart summon is unbelievable. Testing it now. So cool. All the people in the lot stopped to watch. The future…",FALSE,0,NA,2019-10-02 05:42:03,FALSE,NA,"1179270296274178049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sprakala",27,TRUE,FALSE,NA,NA
"Dinesh Orders #Tesla 
D: Its Not about The Money.I,My Friend,Am Now Part of the Green Evolution.

Gilfoyle :R U!? M… https://t.co/fFdEWTEPnR",FALSE,29,NA,2019-10-02 05:41:54,TRUE,NA,"1179270260110827523",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YesImIntolerant",0,FALSE,FALSE,NA,NA
"Dinesh Orders #Tesla 
D: Its Not about The Money.I,My Friend,Am Now Part of the Green Evolution.

Gilfoyle :R U!? M… https://t.co/4T4oeyFG4G",FALSE,0,"YesImIntolerant",2019-10-02 05:41:33,TRUE,"1178952563799887872","1179270171917275137","1161170336013938688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YesImIntolerant",0,FALSE,FALSE,NA,NA
"RT @TheTeslaLife: Would you like to WIN your own Cyril #Tesla #SignatureHat with your serial number on the side? Then make sure to follow u…",FALSE,0,NA,2019-10-02 05:41:04,FALSE,NA,"1179270052450885633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TeslaOwnersWR",21,TRUE,FALSE,NA,NA
"Hard rock version of Spotify in my car #ElonMusk #tesla https://t.co/6YfzxYE5TF",FALSE,0,NA,2019-10-02 05:40:52,FALSE,NA,"1179269999485227008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OStalebrink",0,FALSE,FALSE,NA,NA
"My first time using Manhattan Beach #Supercharger. Nice setup there. The mall is just a few steps away. It was pret… https://t.co/gRXO2iqDhf",FALSE,0,NA,2019-10-02 05:40:11,TRUE,NA,"1179269830286950400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CarFan_5801",0,FALSE,FALSE,NA,NA
"RT @TeslaNY: Tesla Model S Is The US' New Dream Car 🚘⚡️🇺🇸 “...top ‘dream car’ for American drivers in 20 states,” https://t.co/1V68dgJRiM $…",FALSE,0,NA,2019-10-02 05:40:09,FALSE,NA,"1179269818614194176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","norotops",110,TRUE,FALSE,NA,NA
"RT @evankirstel: #Tesla acquires computer vision startup DeepScale in push towards #autonomy – TechCrunch https://t.co/cPRQmMX3ty 

#Enterp…",FALSE,0,NA,2019-10-02 05:39:48,FALSE,NA,"1179269731406290944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ServicesSilver",32,TRUE,FALSE,NA,NA
"Two years with a #Tesla #EV; an update and a rant: https://t.co/2SQWePSwMU https://t.co/91i1fT25x0",FALSE,3,NA,2019-10-02 05:39:18,FALSE,NA,"1179269603970764800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Andrax311",0,FALSE,FALSE,NA,NA
"RT @vincent13031925: Unveiling the new powertrain of my Tesla Model 3 

#Tesla #Model3 @elonmusk https://t.co/wHCcpctjJ8",FALSE,0,NA,2019-10-02 05:38:24,FALSE,NA,"1179269378690441217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JakobHertel",1171,TRUE,FALSE,NA,NA
"RT @TeslaNY: Tesla Acquires Computer Vision Startup @DeepScale_ – Video 👁💻🛣 https://t.co/NBE7qi6rXt $TSLA #Tesla #DeepScale https://t.co/ML…",FALSE,0,NA,2019-10-02 05:38:22,FALSE,NA,"1179269371870490624",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","afrikaka4now",5,TRUE,FALSE,NA,NA
"RT @TeslaNY: Tesla Model S Is The US' New Dream Car 🚘⚡️🇺🇸 “...top ‘dream car’ for American drivers in 20 states,” https://t.co/1V68dgJRiM $…",FALSE,0,NA,2019-10-02 05:37:04,FALSE,NA,"1179269043133587456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mahendran_kct",110,TRUE,FALSE,NA,NA
"Let this glow remind us that the Model 3 is bringing peace and joy to many around the world. #365Model3 Photo #274… https://t.co/MSgfeMJ6ab",FALSE,41,NA,2019-10-02 05:36:46,TRUE,NA,"1179268967061479424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mymodl3",5,FALSE,FALSE,NA,NA
"RT @Sofiaan: Happy 1st birthday to my #Tesla #P3D! I can’t believe it’s been a year already. With 39K+ miles, 7 track days, and 13,953 kWh,…",FALSE,0,NA,2019-10-02 05:36:23,FALSE,NA,"1179268873570410496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eenginemagazin",116,TRUE,FALSE,NA,NA
"RT @facts_tesla: Unbelievable.  

Groundbreaking ceremony for #Tesla's Shanghai Gigafactory January 7, 2019

Production scheduled to begin…",FALSE,0,NA,2019-10-02 05:36:23,FALSE,NA,"1179268871469056000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RanLo11",10,TRUE,FALSE,NA,NA
"RT @vincent13031925: Tesla Inc has registered a construction company in China, a business registration filing shows, the latest sign Tesla…",FALSE,0,NA,2019-10-02 05:35:49,FALSE,NA,"1179268727336001536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kakabakasa",21,TRUE,FALSE,NA,NA
"RT @bradsferguson: NEW FEATURE OF V10. Auto Park into a spot between a vehicle and a wall. Did not realize this was new (h/t @gwestr) Here’…",FALSE,0,NA,2019-10-02 05:35:09,FALSE,NA,"1179268559614164992",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","abledoc",11,TRUE,FALSE,NA,NA
"RT @ians_india: While countries worldwide are scrambling to achieve a perfect #EV ecosystem, #ElonMusk-run #Tesla has achieved great deal o…",FALSE,0,NA,2019-10-02 05:34:08,FALSE,NA,"1179268306576039936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mobility_india",3,TRUE,FALSE,NA,NA
"RT @vincent13031925: Unveiling the new powertrain of my Tesla Model 3 

#Tesla #Model3 @elonmusk https://t.co/wHCcpctjJ8",FALSE,0,NA,2019-10-02 05:33:36,FALSE,NA,"1179268173557911552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lukaty",1171,TRUE,FALSE,NA,NA
"RT @maga_cdr: @Phyllisthefree @EcoSenseNow @FinancialTimes @AlexEpstein @CO2Coalition #Tesla cars are a loser to our Environment &amp; governme…",FALSE,0,NA,2019-10-02 05:33:34,FALSE,NA,"1179268164980527106",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maga_cdr",1,TRUE,FALSE,NA,NA
"Tesla is reportedly buying a computer-vision company to help it make the technology for self-driving cars (TSLA)… https://t.co/DCqAXuKo5u",FALSE,1,NA,2019-10-02 05:33:05,TRUE,NA,"1179268041428885509",NA,"<a href=""http://bluerius.com"" rel=""nofollow"">P.A.B.L.O</a>","pabloisyou",0,FALSE,FALSE,NA,NA
"RT @GerberKawasaki: Oh my god smart summon is unbelievable. Testing it now. So cool. All the people in the lot stopped to watch. The future…",FALSE,0,NA,2019-10-02 05:32:38,FALSE,NA,"1179267928027516928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SolarCoinNews",27,TRUE,FALSE,NA,NA
"@SpotifyCares @Tesla If I let a song play all the way through in my #Tesla #Model3 it doesnt go to the next song, r… https://t.co/HgcGusUUMZ",FALSE,0,"SpotifyCares",2019-10-02 05:32:14,TRUE,NA,"1179267828517625856","497340309","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Relevant212",0,FALSE,FALSE,NA,NA
"RT @realChaoZhou: That's a lot more polished for the @Tesla Gigafacotry 3 road, future #GF3 tourism can be great.😃

#TESLA #GF3 $TSLA https…",FALSE,0,NA,2019-10-02 05:31:30,FALSE,NA,"1179267644987527168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gora321",21,TRUE,FALSE,NA,NA
"@Tesla #tesla is ruining our environment and children who mind materials for them it’s a loser it cost us more to p… https://t.co/79vgMttsxq",FALSE,0,"Tesla",2019-10-02 05:31:15,TRUE,"1126575043281080323","1179267580130971650","13298072","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maga_cdr",0,FALSE,FALSE,NA,NA
"RT @vincent13031925: Tesla Ends Base Model 3 Shipments Into China As Gigafactory 3 Production Comes Online 

by: ⁦@mrkylefield⁩
via: ⁦@clea…",FALSE,0,NA,2019-10-02 05:30:17,FALSE,NA,"1179267337293316096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whe3998",25,TRUE,FALSE,NA,NA
"RT @vincent13031925: Happy Chinese @Tesla owner enjoys his @McDonalds breakfast in the Model 3. V10 brings many happiness to all the Tesla…",FALSE,0,NA,2019-10-02 05:30:05,FALSE,NA,"1179267286424838144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whe3998",1,TRUE,FALSE,NA,NA
"RT @vincent13031925: Tesla Ends Base Model 3 Shipments Into China As Gigafactory 3 Production Comes Online 

by: ⁦@mrkylefield⁩
via: ⁦@clea…",FALSE,0,NA,2019-10-02 05:30:05,FALSE,NA,"1179267285040664580",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gora321",25,TRUE,FALSE,NA,NA
"RT @JosephSchager: #Tesla #Model3 driverless thru @Costco parking lot madness thanks to #SmartSummon v10.0 😯😎🚗 @elonmusk was right about pa…",FALSE,0,NA,2019-10-02 05:29:44,FALSE,NA,"1179267197627187200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maxma2019",384,TRUE,FALSE,NA,NA
"RT @vincent13031925: Tesla Model 3 electric vehicle smashes sales records, recasts Australia 🇦🇺 car market 

Plz reply with a “smash” emoji…",FALSE,0,NA,2019-10-02 05:28:21,FALSE,NA,"1179266851873968128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gora321",71,TRUE,FALSE,NA,NA
"@Phyllisthefree @EcoSenseNow @FinancialTimes @AlexEpstein @CO2Coalition #Tesla cars are a loser to our Environment… https://t.co/niMj7EH3fB",FALSE,1,"Phyllisthefree",2019-10-02 05:27:53,TRUE,"1179253117709422592","1179266734454378496","361342414","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maga_cdr",1,FALSE,FALSE,NA,NA
"I have noticed another round of #FUD in regards to #Tesla and #EV’s increasing and doing to the rounds of social me… https://t.co/qiwIvcKrsq",FALSE,3,NA,2019-10-02 05:27:23,TRUE,NA,"1179266607086018561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sydney_ev",0,FALSE,FALSE,NA,NA
"#Tesla is buying computer vision start-up DeepScale in a quest to create truly #driverless cars https://t.co/oHQk8gzQ7c #SelfDrivingCars",FALSE,2,NA,2019-10-02 05:26:49,FALSE,NA,"1179266464961978368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YoelMinkoff",2,FALSE,FALSE,NA,NA
"RT @gerardfianen: Very well said. 
$TSLA $TSLAQ #Tesla https://t.co/IY9rgDOWop",FALSE,0,NA,2019-10-02 05:26:13,FALSE,NA,"1179266312545210369",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","klod_ua",4,TRUE,FALSE,NA,NA
"RT @vincent13031925: CEO of @DeepScale_ also joined @Tesla Autopilot team. 

$TSLA #Tesla #Autopilot #FSD https://t.co/66JQUWIYMb",FALSE,0,NA,2019-10-02 05:25:17,FALSE,NA,"1179266078091993088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gora321",9,TRUE,FALSE,NA,NA
"RT @ray4tesla: According to this doc issued on 9/9 by Ministry of Finance of 🇨🇳, extra 25% tariff will be added on top of the existing 15%…",FALSE,0,NA,2019-10-02 05:25:05,FALSE,NA,"1179266029677158400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sjoerd87777991",3,TRUE,FALSE,NA,NA
"RT @eiddor: So, @elonmusk - My first test of Smart Summon didn't go so well. @Tesla #Tesla #Model3 https://t.co/yC1oBWdq1I",FALSE,0,NA,2019-10-02 05:25:00,FALSE,NA,"1179266007522783232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FirdsRidzn",568,TRUE,FALSE,NA,NA
"RT @JayinShanghai: Happy 70th Birthday 🇨🇳!!!!! Here’s a photo from an Owner in China of his Tesla Model 3. Tesla are selling like hot cakes…",FALSE,0,NA,2019-10-02 05:24:23,FALSE,NA,"1179265852228751361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whiplash919",14,TRUE,FALSE,NA,NA
"RT @aavelle: So, what is #Q telling us with the bicycle pic? #ZeroPointEnergy? #Tesla #VortexMath. Help me understand! .@GenFlynn .@realDon…",FALSE,0,NA,2019-10-02 05:24:01,FALSE,NA,"1179265761761796096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","R3ub3nsantiste1",1,TRUE,FALSE,NA,NA
"Tesla acquires computer vision startup DeepScale in push towards robotaxis 
https://t.co/0IKpTljaSM  #Tesla… https://t.co/M7kjonBYKB",FALSE,1,NA,2019-10-02 05:23:05,TRUE,NA,"1179265524578082816",NA,"<a href=""http://bluerius.com"" rel=""nofollow"">P.A.B.L.O</a>","pabloisyou",0,FALSE,FALSE,NA,NA
"RT @spotted_model: Because of the crazy #Tesla FUD these days, I read this entire article literally bracing for the regular negativity and…",FALSE,0,NA,2019-10-02 05:22:09,FALSE,NA,"1179265288749101061",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AsiliaB",4,TRUE,FALSE,NA,NA
"RT @facts_tesla: Unbelievable.  

Groundbreaking ceremony for #Tesla's Shanghai Gigafactory January 7, 2019

Production scheduled to begin…",FALSE,0,NA,2019-10-02 05:21:03,FALSE,NA,"1179265014424915968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teslectrics",10,TRUE,FALSE,NA,NA
"RT @eiddor: So, @elonmusk - My first test of Smart Summon didn't go so well. @Tesla #Tesla #Model3 https://t.co/yC1oBWdq1I",FALSE,0,NA,2019-10-02 05:20:00,FALSE,NA,"1179264749923639296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farid_foudzi",568,TRUE,FALSE,NA,NA
"Best product update video #Tesla  https://t.co/CxXDiajTOb",FALSE,0,NA,2019-10-02 05:19:20,FALSE,NA,"1179264580343779330",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TypeFidelity",0,FALSE,FALSE,NA,NA
"RT @EverydayTesla: Slow cars get really excited when they see a tesla.. I didn’t waste any charge on this.
#tesla
#model3 https://t.co/7cDQ…",FALSE,0,NA,2019-10-02 05:19:07,FALSE,NA,"1179264524932800512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tesla_Dashcam",4,TRUE,FALSE,NA,NA
"RT @GerberKawasaki: Oh my god smart summon is unbelievable. Testing it now. So cool. All the people in the lot stopped to watch. The future…",FALSE,0,NA,2019-10-02 05:18:22,FALSE,NA,"1179264338923835392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CodingMark",27,TRUE,FALSE,NA,NA
"RT @TeslaNY: Tesla Model 3 electric vehicle smashes sales records, recasts Australia car market 🚘⚡️🇦🇺 “Sales of petrol &amp; diesel cars have b…",FALSE,0,NA,2019-10-02 05:17:53,FALSE,NA,"1179264218048192515",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teslectrics",21,TRUE,FALSE,NA,NA
"RT @David_Kudla: Not so fast. Don’t believe all the EV hype, especially from #Tesla. EVs are not about to take over the transportation indu…",FALSE,0,NA,2019-10-02 05:17:32,FALSE,NA,"1179264130051645443",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","David_Kudla",20,TRUE,FALSE,NA,NA
"RT @28delayslater: Reviewing this tweet. If they produce 100k a quarter, how far off is Tesla from this run rate? If you add some from GA4…",FALSE,0,NA,2019-10-02 05:15:09,FALSE,NA,"1179263528894631938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teslectrics",5,TRUE,FALSE,NA,NA
"RT @TeslaNY: Tesla Acquires Computer Vision Startup @DeepScale_ – Video 👁💻🛣 https://t.co/NBE7qi6rXt $TSLA #Tesla #DeepScale https://t.co/ML…",FALSE,0,NA,2019-10-02 05:14:41,FALSE,NA,"1179263410934075392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michael_volz",5,TRUE,FALSE,NA,NA
"RT @TeslaPodcast: Tesla reportedly acquiring @DeepScale_

“DeepScale’s technology was designed to help automakers use low-wattage processor…",FALSE,0,NA,2019-10-02 05:14:31,FALSE,NA,"1179263369922174977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teslectrics",20,TRUE,FALSE,NA,NA
"Tesla takes major steps... #AutonomousVehicles #tesla  @MillennialBrnch  https://t.co/jqS5IyeAB4",FALSE,0,NA,2019-10-02 05:14:13,FALSE,NA,"1179263292646285313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SenceptAB",0,FALSE,FALSE,NA,NA
"RT @eiddor: So, @elonmusk - My first test of Smart Summon didn't go so well. @Tesla #Tesla #Model3 https://t.co/yC1oBWdq1I",FALSE,0,NA,2019-10-02 05:14:07,FALSE,NA,"1179263270047424512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Putra4241",568,TRUE,FALSE,NA,NA
"RT @TeslaNY: Tesla Acquires Computer Vision Startup @DeepScale_ – Video 👁💻🛣 https://t.co/NBE7qi6rXt $TSLA #Tesla #DeepScale https://t.co/ML…",FALSE,0,NA,2019-10-02 05:13:51,FALSE,NA,"1179263199876648960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arsinoe40963622",5,TRUE,FALSE,NA,NA
"RT @eiddor: So, @elonmusk - My first test of Smart Summon didn't go so well. @Tesla #Tesla #Model3 https://t.co/yC1oBWdq1I",FALSE,0,NA,2019-10-02 05:13:35,FALSE,NA,"1179263134298775552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yuecchi86",568,TRUE,FALSE,NA,NA
"Tesla reportedly buys AI startup that helps self-driving cars see 
https://t.co/h1TciVYzZ1  #Tesla #DeepScale #CNBC… https://t.co/oogE1m5klS",FALSE,0,NA,2019-10-02 05:13:04,TRUE,NA,"1179263005562937344",NA,"<a href=""http://bluerius.com"" rel=""nofollow"">P.A.B.L.O</a>","pabloisyou",0,FALSE,FALSE,NA,NA
"RT @vincent13031925: Tesla Inc has registered a construction company in China, a business registration filing shows, the latest sign Tesla…",FALSE,0,NA,2019-10-02 05:12:59,FALSE,NA,"1179262982741725184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teslectrics",21,TRUE,FALSE,NA,NA
"RT @eiddor: So, @elonmusk - My first test of Smart Summon didn't go so well. @Tesla #Tesla #Model3 https://t.co/yC1oBWdq1I",FALSE,0,NA,2019-10-02 05:12:54,FALSE,NA,"1179262963628351488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AzamLambert",568,TRUE,FALSE,NA,NA
"RT @eiddor: So, @elonmusk - My first test of Smart Summon didn't go so well. @Tesla #Tesla #Model3 https://t.co/yC1oBWdq1I",FALSE,0,NA,2019-10-02 05:12:34,FALSE,NA,"1179262878966276099",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lemademoiselle_",568,TRUE,FALSE,NA,NA
"RT @eiddor: So, @elonmusk - My first test of Smart Summon didn't go so well. @Tesla #Tesla #Model3 https://t.co/yC1oBWdq1I",FALSE,0,NA,2019-10-02 05:09:52,FALSE,NA,"1179262199921074178",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1Obefiend",568,TRUE,FALSE,NA,NA
"RT @Techgnostik: Wow! This is the most complex #Tesla #SmartSummon video I've seen yet! Stunningly good. The haters are just sad, sad peopl…",FALSE,0,NA,2019-10-02 05:05:01,FALSE,NA,"1179260980087476225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marijkemanickam",9,TRUE,FALSE,NA,NA
"To my Aussie #Tesla owning friends - maybe lay off ‘smart summon’ until the American beta testers iron out all the… https://t.co/XGvomB97zO",FALSE,0,NA,2019-10-02 05:03:18,TRUE,NA,"1179260545268097024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fluids_guru",0,FALSE,FALSE,NA,NA
"RT @ray4tesla: According to this doc issued on 9/9 by Ministry of Finance of 🇨🇳, extra 25% tariff will be added on top of the existing 15%…",FALSE,0,NA,2019-10-02 05:00:13,FALSE,NA,"1179259769145712640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElonsWorld",3,TRUE,FALSE,NA,NA
"RT @evankirstel: #Tesla acquires computer vision startup DeepScale in push towards #autonomy – TechCrunch https://t.co/cPRQmMX3ty 

#Enterp…",FALSE,0,NA,2019-10-02 05:00:08,FALSE,NA,"1179259750430707714",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesBTS",32,TRUE,FALSE,NA,NA
"RT @vincent13031925: Tesla Ends Base Model 3 Shipments Into China As Gigafactory 3 Production Comes Online 

by: ⁦@mrkylefield⁩
via: ⁦@clea…",FALSE,0,NA,2019-10-02 04:59:47,FALSE,NA,"1179259659577958401",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mrkylefield",25,TRUE,FALSE,NA,NA
"RT @LikeTeslaKim: How strong is a Model 3 roof? Fellow @Tesla driver Bernie Daigle found out today. The car protected him &amp; his 2 year old…",FALSE,0,NA,2019-10-02 04:58:59,FALSE,NA,"1179259458779783180",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Funnymanhaha1",233,TRUE,FALSE,NA,NA
"RT @vincent13031925: Tesla to buy computer-vision startup DeepScale: report

$TSLA #Tesla https://t.co/Hq7qaokciG",FALSE,0,NA,2019-10-02 04:58:09,FALSE,NA,"1179259249916088320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teslectrics",19,TRUE,FALSE,NA,NA
"RT @spotted_model: Someday we’ll look back on all these funny #tesla smart summon videos where the car looks confused, and think about the…",FALSE,0,NA,2019-10-02 04:58:05,FALSE,NA,"1179259231637295104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AmazingChevVolt",1,TRUE,FALSE,NA,NA
"RT @TeslaNY: Tesla Model S Is The US' New Dream Car 🚘⚡️🇺🇸 “...top ‘dream car’ for American drivers in 20 states,” https://t.co/1V68dgJRiM $…",FALSE,0,NA,2019-10-02 04:57:59,FALSE,NA,"1179259208803475456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","myvacantangel",110,TRUE,FALSE,NA,NA
"RT @sydney_ev: And don’t forget the #EV grin. Not just #Tesla! Especially driving past fuel stations. #cheap #clean. https://t.co/M848aYGl9m",FALSE,0,NA,2019-10-02 04:57:29,FALSE,NA,"1179259083117010949",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daylasr",1,TRUE,FALSE,NA,NA
"Can you make a corset that's a onesie? I realllllly like the open space and tied up the back. And piercings too? Li… https://t.co/lN9tQbLSPf",FALSE,0,"KasandraChris78",2019-10-02 04:57:07,TRUE,"1179251392525066240","1179258989911130114","1524852228","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KasandraChris78",0,FALSE,FALSE,NA,NA
"Stealth price cuts.

The prices at Tesla Japan remain unchanged today, despite 2% tax hike effective today, i.e. 1.… https://t.co/2J1gCJHBtt",FALSE,17,NA,2019-10-02 04:56:54,TRUE,NA,"1179258936777723906",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KawasakiKR11",1,FALSE,FALSE,NA,NA
"@TeslaMilton I love how they give us updates but lately since version 10 just totally leave out exactly what bug fi… https://t.co/IGw8wHF6vp",FALSE,1,"TeslaMilton",2019-10-02 04:56:49,TRUE,"1179248851896721409","1179258914728226816","968498485241630720","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","overclockthis",0,FALSE,FALSE,NA,NA
